file_path,file_name,language,duration_sec,sample_rate,source
data\processed\tamil\taf_04125_01792846839.wav,taf_04125_01792846839.wav,tamil,5.312,16000,openslr
data\processed\kannada\knf_01796_02094298132.wav,knf_01796_02094298132.wav,kannada,7.616,16000,openslr
data\processed\tamil\taf_06478_00939720958.wav,taf_06478_00939720958.wav,tamil,4.288,16000,openslr
data\processed\malayalam\mlf_02484_01335071235.wav,mlf_02484_01335071235.wav,malayalam,5.056,16000,openslr
data\processed\tamil\taf_05572_01287631137.wav,taf_05572_01287631137.wav,tamil,4.32,16000,openslr
data\processed\malayalam\mlf_03228_01948382711.wav,mlf_03228_01948382711.wav,malayalam,4.352,16000,openslr
data\processed\english\m0003_us_m0003_00335.wav,m0003_us_m0003_00335.wav,english,3.808,16000,openslr
data\processed\hindi\0239_069.wav,0239_069.wav,hindi,4.512,16000,openslr
data\processed\hindi\0163_098.wav,0163_098.wav,hindi,5.536,16000,openslr
data\processed\english\m0001_us_m0001_00201.wav,m0001_us_m0001_00201.wav,english,4.928,16000,openslr
data\processed\tamil\taf_02027_00071535583.wav,taf_02027_00071535583.wav,tamil,4.48,16000,openslr
data\processed\english\f0003_us_f0003_00036.wav,f0003_us_f0003_00036.wav,english,3.2,16000,openslr
data\processed\hindi\0167_008.wav,0167_008.wav,hindi,4.768,16000,openslr
data\processed\tamil\taf_07049_00244032303.wav,taf_07049_00244032303.wav,tamil,3.264,16000,openslr
data\processed\tamil\taf_06958_01377484962.wav,taf_06958_01377484962.wav,tamil,3.392,16000,openslr
data\processed\tamil\taf_03822_00369479112.wav,taf_03822_00369479112.wav,tamil,5.024,16000,openslr
data\processed\malayalam\mlf_01130_01543528835.wav,mlf_01130_01543528835.wav,malayalam,3.072,16000,openslr
data\processed\hindi\0220_028.wav,0220_028.wav,hindi,8.004,16000,openslr
data\processed\malayalam\mlf_07754_00650228659.wav,mlf_07754_00650228659.wav,malayalam,4.416,16000,openslr
data\processed\english\f0001_us_f0001_00318.wav,f0001_us_f0001_00318.wav,english,3.328,16000,openslr
data\processed\hindi\0298_088.wav,0298_088.wav,hindi,4.76,16000,openslr
data\processed\kannada\knf_02049_00518610489.wav,knf_02049_00518610489.wav,kannada,6.72,16000,openslr
data\processed\tamil\taf_07049_00325376768.wav,taf_07049_00325376768.wav,tamil,6.976,16000,openslr
data\processed\english\m0005_us_m0005_00421.wav,m0005_us_m0005_00421.wav,english,3.584,16000,openslr
data\processed\tamil\taf_06478_00050752500.wav,taf_06478_00050752500.wav,tamil,3.648,16000,openslr
data\processed\hindi\0159_036.wav,0159_036.wav,hindi,3.2,16000,openslr
data\processed\english\f0005_us_f0005_00284.wav,f0005_us_f0005_00284.wav,english,3.52,16000,openslr
data\processed\malayalam\mlf_06469_01259898332.wav,mlf_06469_01259898332.wav,malayalam,6.688,16000,openslr
data\processed\english\m0002_us_m0002_00130.wav,m0002_us_m0002_00130.wav,english,4.512,16000,openslr
data\processed\hindi\0153_088.wav,0153_088.wav,hindi,5.152,16000,openslr
data\processed\tamil\taf_02027_00679463339.wav,taf_02027_00679463339.wav,tamil,3.168,16000,openslr
data\processed\malayalam\mlf_04674_00209576890.wav,mlf_04674_00209576890.wav,malayalam,5.92,16000,openslr
data\processed\english\f0005_us_f0005_00367.wav,f0005_us_f0005_00367.wav,english,3.744,16000,openslr
data\processed\hindi\0220_025.wav,0220_025.wav,hindi,8.192,16000,openslr
data\processed\hindi\0160_003.wav,0160_003.wav,hindi,5.964,16000,openslr
data\processed\hindi\0159_003.wav,0159_003.wav,hindi,3.724,16000,openslr
data\processed\tamil\taf_02330_01915374892.wav,taf_02330_01915374892.wav,tamil,5.664,16000,openslr
data\processed\kannada\knf_00557_00133307823.wav,knf_00557_00133307823.wav,kannada,3.168,16000,openslr
data\processed\malayalam\mlf_01640_00944279580.wav,mlf_01640_00944279580.wav,malayalam,3.584,16000,openslr
data\processed\malayalam\mlf_05023_00604682356.wav,mlf_05023_00604682356.wav,malayalam,3.104,16000,openslr
data\processed\english\f0001_us_f0001_00411.wav,f0001_us_f0001_00411.wav,english,3.84,16000,openslr
data\processed\english\m0001_us_m0001_00005.wav,m0001_us_m0001_00005.wav,english,6.016,16000,openslr
data\processed\kannada\knf_01493_01777404579.wav,knf_01493_01777404579.wav,kannada,4.8,16000,openslr
data\processed\malayalam\mlf_03132_01566744277.wav,mlf_03132_01566744277.wav,malayalam,5.088,16000,openslr
data\processed\english\f0005_us_f0005_00117.wav,f0005_us_f0005_00117.wav,english,3.968,16000,openslr
data\processed\english\f0005_us_f0005_00207.wav,f0005_us_f0005_00207.wav,english,4.448,16000,openslr
data\processed\kannada\knf_03574_01045710963.wav,knf_03574_01045710963.wav,kannada,7.68,16000,openslr
data\processed\kannada\knf_01796_01156545231.wav,knf_01796_01156545231.wav,kannada,5.664,16000,openslr
data\processed\hindi\0305_098.wav,0305_098.wav,hindi,5.504,16000,openslr
data\processed\malayalam\mlf_06469_00037132453.wav,mlf_06469_00037132453.wav,malayalam,3.776,16000,openslr
data\processed\tamil\taf_02330_01676079210.wav,taf_02330_01676079210.wav,tamil,3.68,16000,openslr
data\processed\tamil\taf_06958_01229540603.wav,taf_06958_01229540603.wav,tamil,3.68,16000,openslr
data\processed\kannada\knf_06123_01094230097.wav,knf_06123_01094230097.wav,kannada,4.544,16000,openslr
data\processed\kannada\knf_03844_00215926896.wav,knf_03844_00215926896.wav,kannada,7.072,16000,openslr
data\processed\kannada\knf_00557_01755811321.wav,knf_00557_01755811321.wav,kannada,6.816,16000,openslr
data\processed\tamil\taf_03822_01357417000.wav,taf_03822_01357417000.wav,tamil,3.68,16000,openslr
data\processed\english\m0003_us_m0003_00240.wav,m0003_us_m0003_00240.wav,english,6.528,16000,openslr
data\processed\tamil\taf_05572_00814054942.wav,taf_05572_00814054942.wav,tamil,4.064,16000,openslr
data\processed\malayalam\mlf_01130_00913426001.wav,mlf_01130_00913426001.wav,malayalam,4.96,16000,openslr
data\processed\malayalam\mlf_02484_00439313803.wav,mlf_02484_00439313803.wav,malayalam,5.568,16000,openslr
data\processed\english\m0002_us_m0002_00324.wav,m0002_us_m0002_00324.wav,english,3.2,16000,openslr
data\processed\tamil\taf_07064_01747370214.wav,taf_07064_01747370214.wav,tamil,3.968,16000,openslr
data\processed\hindi\0244_036.wav,0244_036.wav,hindi,5.312,16000,openslr
data\processed\kannada\knf_09123_00185502517.wav,knf_09123_00185502517.wav,kannada,4.096,16000,openslr
data\processed\english\m0003_us_m0003_00203.wav,m0003_us_m0003_00203.wav,english,3.168,16000,openslr
data\processed\kannada\knf_05550_00296432265.wav,knf_05550_00296432265.wav,kannada,3.136,16000,openslr
data\processed\english\m0001_us_m0001_00264.wav,m0001_us_m0001_00264.wav,english,6.24,16000,openslr
data\processed\kannada\knf_01493_01016573393.wav,knf_01493_01016573393.wav,kannada,7.072,16000,openslr
data\processed\malayalam\mlf_05401_01395970518.wav,mlf_05401_01395970518.wav,malayalam,7.456,16000,openslr
data\processed\hindi\0153_028.wav,0153_028.wav,hindi,5.44,16000,openslr
data\processed\malayalam\mlf_02018_01257541489.wav,mlf_02018_01257541489.wav,malayalam,5.376,16000,openslr
data\processed\malayalam\mlf_02321_01538365188.wav,mlf_02321_01538365188.wav,malayalam,3.968,16000,openslr
data\processed\tamil\taf_02027_02106456534.wav,taf_02027_02106456534.wav,tamil,7.424,16000,openslr
data\processed\kannada\knf_09696_01845766127.wav,knf_09696_01845766127.wav,kannada,4.608,16000,openslr
data\processed\malayalam\mlf_09852_00580364547.wav,mlf_09852_00580364547.wav,malayalam,7.008,16000,openslr
data\processed\malayalam\mlf_02321_01771516218.wav,mlf_02321_01771516218.wav,malayalam,3.296,16000,openslr
data\processed\hindi\0227_087.wav,0227_087.wav,hindi,4.156,16000,openslr
data\processed\english\m0002_us_m0002_00014.wav,m0002_us_m0002_00014.wav,english,3.744,16000,openslr
data\processed\tamil\taf_06478_00866113330.wav,taf_06478_00866113330.wav,tamil,6.56,16000,openslr
data\processed\kannada\knf_00557_01835991533.wav,knf_00557_01835991533.wav,kannada,3.328,16000,openslr
data\processed\kannada\knf_03574_00287727989.wav,knf_03574_00287727989.wav,kannada,5.312,16000,openslr
data\processed\hindi\0213_086.wav,0213_086.wav,hindi,4.744,16000,openslr
data\processed\kannada\knf_02049_01436073863.wav,knf_02049_01436073863.wav,kannada,5.024,16000,openslr
data\processed\hindi\0227_003.wav,0227_003.wav,hindi,4.88,16000,openslr
data\processed\kannada\knf_02049_00925256904.wav,knf_02049_00925256904.wav,kannada,7.2,16000,openslr
data\processed\english\f0005_us_f0005_00400.wav,f0005_us_f0005_00400.wav,english,3.648,16000,openslr
data\processed\kannada\knf_05550_00737059741.wav,knf_05550_00737059741.wav,kannada,8.0,16000,openslr
data\processed\kannada\knf_09696_01926960424.wav,knf_09696_01926960424.wav,kannada,3.328,16000,openslr
data\processed\hindi\0290_088.wav,0290_088.wav,hindi,5.404,16000,openslr
data\processed\malayalam\mlf_04310_01184539672.wav,mlf_04310_01184539672.wav,malayalam,4.224,16000,openslr
data\processed\english\m0002_us_m0002_00070.wav,m0002_us_m0002_00070.wav,english,4.608,16000,openslr
data\processed\kannada\knf_00557_01405507490.wav,knf_00557_01405507490.wav,kannada,3.168,16000,openslr
data\processed\hindi\0169_008.wav,0169_008.wav,hindi,7.04,16000,openslr
data\processed\kannada\knf_07901_00993208755.wav,knf_07901_00993208755.wav,kannada,6.976,16000,openslr
data\processed\english\f0005_us_f0005_00089.wav,f0005_us_f0005_00089.wav,english,3.104,16000,openslr
data\processed\english\m0001_us_m0001_00218.wav,m0001_us_m0001_00218.wav,english,5.248,16000,openslr
data\processed\malayalam\mlf_03228_02092637055.wav,mlf_03228_02092637055.wav,malayalam,3.68,16000,openslr
data\processed\kannada\knf_01493_00890791584.wav,knf_01493_00890791584.wav,kannada,3.936,16000,openslr
data\processed\tamil\taf_07894_01747959468.wav,taf_07894_01747959468.wav,tamil,7.264,16000,openslr
data\processed\english\m0004_us_m0004_00142.wav,m0004_us_m0004_00142.wav,english,4.768,16000,openslr
data\processed\kannada\knf_09696_00309359849.wav,knf_09696_00309359849.wav,kannada,5.312,16000,openslr
data\processed\malayalam\mlf_08428_00151267245.wav,mlf_08428_00151267245.wav,malayalam,5.664,16000,openslr
data\processed\hindi\0153_098.wav,0153_098.wav,hindi,3.284,16000,openslr
data\processed\kannada\knf_09696_00986609547.wav,knf_09696_00986609547.wav,kannada,8.544,16000,openslr
data\processed\english\f0005_us_f0005_00291.wav,f0005_us_f0005_00291.wav,english,3.232,16000,openslr
data\processed\malayalam\mlf_03228_01032437182.wav,mlf_03228_01032437182.wav,malayalam,4.896,16000,openslr
data\processed\malayalam\mlf_05394_01416549408.wav,mlf_05394_01416549408.wav,malayalam,5.152,16000,openslr
data\processed\tamil\taf_07367_00723170961.wav,taf_07367_00723170961.wav,tamil,3.168,16000,openslr
data\processed\kannada\knf_03271_00309903976.wav,knf_03271_00309903976.wav,kannada,5.12,16000,openslr
data\processed\malayalam\mlf_04674_01864549477.wav,mlf_04674_01864549477.wav,malayalam,3.456,16000,openslr
data\processed\kannada\knf_00557_02101316455.wav,knf_00557_02101316455.wav,kannada,5.376,16000,openslr
data\processed\english\f0005_us_f0005_00097.wav,f0005_us_f0005_00097.wav,english,3.168,16000,openslr
data\processed\malayalam\mlf_01640_00308621305.wav,mlf_01640_00308621305.wav,malayalam,5.685,16000,openslr
data\processed\english\m0003_us_m0003_00079.wav,m0003_us_m0003_00079.wav,english,3.808,16000,openslr
data\processed\kannada\knf_01796_01447306308.wav,knf_01796_01447306308.wav,kannada,3.136,16000,openslr
data\processed\english\m0003_us_m0003_00251.wav,m0003_us_m0003_00251.wav,english,3.008,16000,openslr
data\processed\tamil\taf_01484_01721757820.wav,taf_01484_01721757820.wav,tamil,5.984,16000,openslr
data\processed\malayalam\mlf_02484_01904104574.wav,mlf_02484_01904104574.wav,malayalam,4.448,16000,openslr
data\processed\english\f0004_us_f0004_00009.wav,f0004_us_f0004_00009.wav,english,3.072,16000,openslr
data\processed\kannada\knf_07598_01051309782.wav,knf_07598_01051309782.wav,kannada,4.576,16000,openslr
data\processed\english\m0001_us_m0001_00059.wav,m0001_us_m0001_00059.wav,english,4.384,16000,openslr
data\processed\kannada\knf_07345_01890336880.wav,knf_07345_01890336880.wav,kannada,3.04,16000,openslr
data\processed\hindi\0159_087.wav,0159_087.wav,hindi,3.176,16000,openslr
data\processed\tamil\taf_02916_01887073500.wav,taf_02916_01887073500.wav,tamil,6.272,16000,openslr
data\processed\kannada\knf_00001_01720895830.wav,knf_00001_01720895830.wav,kannada,3.456,16000,openslr
data\processed\malayalam\mlf_02484_01711725045.wav,mlf_02484_01711725045.wav,malayalam,6.816,16000,openslr
data\processed\malayalam\mlf_04674_00099366621.wav,mlf_04674_00099366621.wav,malayalam,3.264,16000,openslr
data\processed\tamil\taf_02330_01984714806.wav,taf_02330_01984714806.wav,tamil,3.712,16000,openslr
data\processed\hindi\0227_086.wav,0227_086.wav,hindi,4.504,16000,openslr
data\processed\kannada\knf_05550_00905889107.wav,knf_05550_00905889107.wav,kannada,8.608,16000,openslr
data\processed\kannada\knf_00254_01147861601.wav,knf_00254_01147861601.wav,kannada,3.104,16000,openslr
data\processed\tamil\taf_05572_00485683437.wav,taf_05572_00485683437.wav,tamil,5.344,16000,openslr
data\processed\english\f0005_us_f0005_00294.wav,f0005_us_f0005_00294.wav,english,4.352,16000,openslr
data\processed\tamil\taf_02042_01760598220.wav,taf_02042_01760598220.wav,tamil,4.64,16000,openslr
data\processed\kannada\knf_09696_01882033148.wav,knf_09696_01882033148.wav,kannada,3.264,16000,openslr
data\processed\kannada\knf_00254_00030010340.wav,knf_00254_00030010340.wav,kannada,7.104,16000,openslr
data\processed\malayalam\mlf_02484_01968003842.wav,mlf_02484_01968003842.wav,malayalam,4.928,16000,openslr
data\processed\tamil\taf_06478_00950000434.wav,taf_06478_00950000434.wav,tamil,6.112,16000,openslr
data\processed\english\m0003_us_m0003_00331.wav,m0003_us_m0003_00331.wav,english,4.48,16000,openslr
data\processed\kannada\knf_00254_00172840462.wav,knf_00254_00172840462.wav,kannada,4.192,16000,openslr
data\processed\hindi\0153_003.wav,0153_003.wav,hindi,5.332,16000,openslr
data\processed\tamil\taf_01484_00241460648.wav,taf_01484_00241460648.wav,tamil,3.328,16000,openslr
data\processed\malayalam\mlf_03435_00415641169.wav,mlf_03435_00415641169.wav,malayalam,6.048,16000,openslr
data\processed\english\m0002_us_m0002_00105.wav,m0002_us_m0002_00105.wav,english,4.544,16000,openslr
data\processed\kannada\knf_09696_00169169675.wav,knf_09696_00169169675.wav,kannada,7.136,16000,openslr
data\processed\hindi\0161_003.wav,0161_003.wav,hindi,7.576,16000,openslr
data\processed\malayalam\mlf_04720_00293923069.wav,mlf_04720_00293923069.wav,malayalam,4.128,16000,openslr
data\processed\hindi\0298_036.wav,0298_036.wav,hindi,4.256,16000,openslr
data\processed\english\m0001_us_m0001_00186.wav,m0001_us_m0001_00186.wav,english,3.296,16000,openslr
data\processed\malayalam\mlf_05401_01197088585.wav,mlf_05401_01197088585.wav,malayalam,7.424,16000,openslr
data\processed\english\f0003_us_f0003_00421.wav,f0003_us_f0003_00421.wav,english,3.584,16000,openslr
data\processed\malayalam\mlf_02321_01396454386.wav,mlf_02321_01396454386.wav,malayalam,4.096,16000,openslr
data\processed\tamil\taf_05572_01473357077.wav,taf_05572_01473357077.wav,tamil,4.448,16000,openslr
data\processed\kannada\knf_02049_01114602536.wav,knf_02049_01114602536.wav,kannada,6.304,16000,openslr
data\processed\tamil\taf_08213_01181928633.wav,taf_08213_01181928633.wav,tamil,5.6,16000,openslr
data\processed\malayalam\mlf_02925_02022635059.wav,mlf_02925_02022635059.wav,malayalam,4.32,16000,openslr
data\processed\kannada\knf_05550_01061388867.wav,knf_05550_01061388867.wav,kannada,4.0,16000,openslr
data\processed\malayalam\mlf_03182_00903337082.wav,mlf_03182_00903337082.wav,malayalam,3.488,16000,openslr
data\processed\hindi\0199_089.wav,0199_089.wav,hindi,4.884,16000,openslr
data\processed\malayalam\mlf_06469_00689799159.wav,mlf_06469_00689799159.wav,malayalam,6.24,16000,openslr
data\processed\kannada\knf_06123_01941186857.wav,knf_06123_01941186857.wav,kannada,8.128,16000,openslr
data\processed\kannada\knf_09696_00151119382.wav,knf_09696_00151119382.wav,kannada,3.648,16000,openslr
data\processed\english\m0003_us_m0003_00089.wav,m0003_us_m0003_00089.wav,english,4.192,16000,openslr
data\processed\tamil\taf_07910_01835767285.wav,taf_07910_01835767285.wav,tamil,3.136,16000,openslr
data\processed\kannada\knf_05820_01071634574.wav,knf_05820_01071634574.wav,kannada,4.448,16000,openslr
data\processed\hindi\0159_008.wav,0159_008.wav,hindi,3.424,16000,openslr
data\processed\malayalam\mlf_01640_01469468967.wav,mlf_01640_01469468967.wav,malayalam,3.232,16000,openslr
data\processed\hindi\0220_003.wav,0220_003.wav,hindi,6.56,16000,openslr
data\processed\malayalam\mlf_07754_00029816796.wav,mlf_07754_00029816796.wav,malayalam,3.296,16000,openslr
data\processed\malayalam\mlf_01130_02119105584.wav,mlf_01130_02119105584.wav,malayalam,4.096,16000,openslr
data\processed\hindi\0167_066.wav,0167_066.wav,hindi,4.544,16000,openslr
data\processed\kannada\knf_00557_01645110623.wav,knf_00557_01645110623.wav,kannada,6.613,16000,openslr
data\processed\english\f0002_us_f0002_00003.wav,f0002_us_f0002_00003.wav,english,4.256,16000,openslr
data\processed\kannada\knf_03755_00060128277.wav,knf_03755_00060128277.wav,kannada,4.896,16000,openslr
data\processed\kannada\knf_00557_01742095221.wav,knf_00557_01742095221.wav,kannada,4.768,16000,openslr
data\processed\tamil\taf_04125_00837641004.wav,taf_04125_00837641004.wav,tamil,5.152,16000,openslr
data\processed\english\f0005_us_f0005_00240.wav,f0005_us_f0005_00240.wav,english,3.872,16000,openslr
data\processed\kannada\knf_03574_00333300950.wav,knf_03574_00333300950.wav,kannada,3.264,16000,openslr
data\processed\hindi\0298_069.wav,0298_069.wav,hindi,3.576,16000,openslr
data\processed\kannada\knf_00557_00809438582.wav,knf_00557_00809438582.wav,kannada,4.064,16000,openslr
data\processed\kannada\knf_06123_00033581136.wav,knf_06123_00033581136.wav,kannada,3.552,16000,openslr
data\processed\kannada\knf_09696_02117259523.wav,knf_09696_02117259523.wav,kannada,8.853,16000,openslr
data\processed\tamil\taf_09705_01076162769.wav,taf_09705_01076162769.wav,tamil,4.064,16000,openslr
data\processed\hindi\0173_008.wav,0173_008.wav,hindi,6.176,16000,openslr
data\processed\hindi\0173_069.wav,0173_069.wav,hindi,3.776,16000,openslr
data\processed\kannada\knf_00254_00545328993.wav,knf_00254_00545328993.wav,kannada,6.176,16000,openslr
data\processed\english\f0005_us_f0005_00398.wav,f0005_us_f0005_00398.wav,english,3.36,16000,openslr
data\processed\hindi\0213_098.wav,0213_098.wav,hindi,4.216,16000,openslr
data\processed\hindi\0305_088.wav,0305_088.wav,hindi,6.224,16000,openslr
data\processed\kannada\knf_00254_00208170744.wav,knf_00254_00208170744.wav,kannada,4.256,16000,openslr
data\processed\kannada\knf_09696_01158354816.wav,knf_09696_01158354816.wav,kannada,4.384,16000,openslr
data\processed\kannada\knf_03755_01691638873.wav,knf_03755_01691638873.wav,kannada,4.544,16000,openslr
data\processed\kannada\knf_07901_02055395899.wav,knf_07901_02055395899.wav,kannada,3.424,16000,openslr
data\processed\hindi\0244_008.wav,0244_008.wav,hindi,5.696,16000,openslr
data\processed\hindi\0260_069.wav,0260_069.wav,hindi,4.144,16000,openslr
data\processed\english\f0005_us_f0005_00255.wav,f0005_us_f0005_00255.wav,english,3.872,16000,openslr
data\processed\tamil\taf_06958_01857352978.wav,taf_06958_01857352978.wav,tamil,4.928,16000,openslr
data\processed\hindi\0305_036.wav,0305_036.wav,hindi,5.92,16000,openslr
data\processed\tamil\taf_06478_00480245140.wav,taf_06478_00480245140.wav,tamil,4.448,16000,openslr
data\processed\english\m0003_us_m0003_00191.wav,m0003_us_m0003_00191.wav,english,3.648,16000,openslr
data\processed\kannada\knf_05550_01835555021.wav,knf_05550_01835555021.wav,kannada,3.104,16000,openslr
data\processed\kannada\knf_03755_00670022909.wav,knf_03755_00670022909.wav,kannada,3.424,16000,openslr
data\processed\tamil\taf_02916_02077306632.wav,taf_02916_02077306632.wav,tamil,5.824,16000,openslr
data\processed\english\m0002_us_m0002_00321.wav,m0002_us_m0002_00321.wav,english,3.232,16000,openslr
data\processed\tamil\taf_06958_00029022253.wav,taf_06958_00029022253.wav,tamil,3.584,16000,openslr
data\processed\kannada\knf_00557_00807271887.wav,knf_00557_00807271887.wav,kannada,4.32,16000,openslr
data\processed\hindi\0211_008.wav,0211_008.wav,hindi,7.264,16000,openslr
data\processed\kannada\knf_02049_01918728584.wav,knf_02049_01918728584.wav,kannada,3.2,16000,openslr
data\processed\tamil\taf_02345_01826711118.wav,taf_02345_01826711118.wav,tamil,3.392,16000,openslr
data\processed\malayalam\mlf_03182_00643444501.wav,mlf_03182_00643444501.wav,malayalam,3.264,16000,openslr
data\processed\english\m0003_us_m0003_00286.wav,m0003_us_m0003_00286.wav,english,6.848,16000,openslr
data\processed\tamil\taf_03822_00839497767.wav,taf_03822_00839497767.wav,tamil,4.864,16000,openslr
data\processed\kannada\knf_09696_00254143313.wav,knf_09696_00254143313.wav,kannada,5.632,16000,openslr
data\processed\hindi\0153_061.wav,0153_061.wav,hindi,4.624,16000,openslr
data\processed\hindi\0199_098.wav,0199_098.wav,hindi,5.192,16000,openslr
data\processed\english\f0003_us_f0003_00044.wav,f0003_us_f0003_00044.wav,english,3.776,16000,openslr
data\processed\english\f0004_us_f0004_00401.wav,f0004_us_f0004_00401.wav,english,3.456,16000,openslr
data\processed\malayalam\mlf_05401_01077082943.wav,mlf_05401_01077082943.wav,malayalam,6.848,16000,openslr
data\processed\tamil\taf_05001_01548844130.wav,taf_05001_01548844130.wav,tamil,7.744,16000,openslr
data\processed\hindi\0161_089.wav,0161_089.wav,hindi,6.156,16000,openslr
data\processed\hindi\0136_008.wav,0136_008.wav,hindi,5.888,16000,openslr
data\processed\tamil\taf_01484_00012429950.wav,taf_01484_00012429950.wav,tamil,3.552,16000,openslr
data\processed\hindi\0136_088.wav,0136_088.wav,hindi,5.216,16000,openslr
data\processed\kannada\knf_00001_01472424796.wav,knf_00001_01472424796.wav,kannada,3.808,16000,openslr
data\processed\kannada\knf_09696_01731454468.wav,knf_09696_01731454468.wav,kannada,6.912,16000,openslr
data\processed\english\f0005_us_f0005_00072.wav,f0005_us_f0005_00072.wav,english,3.648,16000,openslr
data\processed\hindi\0116_086.wav,0116_086.wav,hindi,5.28,16000,openslr
data\processed\hindi\0159_028.wav,0159_028.wav,hindi,5.048,16000,openslr
data\processed\english\m0003_us_m0003_00147.wav,m0003_us_m0003_00147.wav,english,3.808,16000,openslr
data\processed\hindi\0298_061.wav,0298_061.wav,hindi,5.14,16000,openslr
data\processed\hindi\0227_025.wav,0227_025.wav,hindi,6.464,16000,openslr
data\processed\malayalam\mlf_03228_00587732703.wav,mlf_03228_00587732703.wav,malayalam,4.064,16000,openslr
data\processed\hindi\0167_036.wav,0167_036.wav,hindi,4.224,16000,openslr
data\processed\tamil\taf_04125_00490381109.wav,taf_04125_00490381109.wav,tamil,3.552,16000,openslr
data\processed\tamil\taf_04125_00316747746.wav,taf_04125_00316747746.wav,tamil,3.36,16000,openslr
data\processed\english\f0004_us_f0004_00184.wav,f0004_us_f0004_00184.wav,english,3.008,16000,openslr
data\processed\english\m0002_us_m0002_00123.wav,m0002_us_m0002_00123.wav,english,4.416,16000,openslr
data\processed\english\f0004_us_f0004_00124.wav,f0004_us_f0004_00124.wav,english,4.032,16000,openslr
data\processed\hindi\0308_061.wav,0308_061.wav,hindi,4.108,16000,openslr
data\processed\malayalam\mlf_03132_00796722421.wav,mlf_03132_00796722421.wav,malayalam,5.376,16000,openslr
data\processed\malayalam\mlf_02925_01253693128.wav,mlf_02925_01253693128.wav,malayalam,4.128,16000,openslr
data\processed\english\f0005_us_f0005_00042.wav,f0005_us_f0005_00042.wav,english,3.52,16000,openslr
data\processed\malayalam\mlf_06262_00616831968.wav,mlf_06262_00616831968.wav,malayalam,6.144,16000,openslr
data\processed\english\f0001_us_f0001_00249.wav,f0001_us_f0001_00249.wav,english,3.296,16000,openslr
data\processed\malayalam\mlf_06262_01276092929.wav,mlf_06262_01276092929.wav,malayalam,6.624,16000,openslr
data\processed\tamil\taf_00008_01145310750.wav,taf_00008_01145310750.wav,tamil,4.096,16000,openslr
data\processed\malayalam\mlf_01130_00926327210.wav,mlf_01130_00926327210.wav,malayalam,3.744,16000,openslr
data\processed\tamil\taf_06958_01568780025.wav,taf_06958_01568780025.wav,tamil,5.696,16000,openslr
data\processed\tamil\taf_07894_00799194491.wav,taf_07894_00799194491.wav,tamil,4.032,16000,openslr
data\processed\hindi\0116_089.wav,0116_089.wav,hindi,4.808,16000,openslr
data\processed\english\m0003_us_m0003_00102.wav,m0003_us_m0003_00102.wav,english,3.136,16000,openslr
data\processed\english\f0001_us_f0001_00181.wav,f0001_us_f0001_00181.wav,english,3.328,16000,openslr
data\processed\hindi\0136_086.wav,0136_086.wav,hindi,5.296,16000,openslr
data\processed\english\m0003_us_m0003_00055.wav,m0003_us_m0003_00055.wav,english,3.072,16000,openslr
data\processed\tamil\taf_04125_01731129112.wav,taf_04125_01731129112.wav,tamil,4.128,16000,openslr
data\processed\malayalam\mlf_02484_01467899754.wav,mlf_02484_01467899754.wav,malayalam,4.0,16000,openslr
data\processed\malayalam\mlf_02879_01535249698.wav,mlf_02879_01535249698.wav,malayalam,7.2,16000,openslr
data\processed\kannada\knf_01779_01696160731.wav,knf_01779_01696160731.wav,kannada,7.072,16000,openslr
data\processed\english\f0004_us_f0004_00420.wav,f0004_us_f0004_00420.wav,english,3.296,16000,openslr
data\processed\tamil\taf_07352_00639665154.wav,taf_07352_00639665154.wav,tamil,3.04,16000,openslr
data\processed\tamil\taf_08213_01741553525.wav,taf_08213_01741553525.wav,tamil,4.416,16000,openslr
data\processed\malayalam\mlf_03228_00631505112.wav,mlf_03228_00631505112.wav,malayalam,3.776,16000,openslr
data\processed\hindi\0128_003.wav,0128_003.wav,hindi,6.936,16000,openslr
data\processed\malayalam\mlf_03132_01196546708.wav,mlf_03132_01196546708.wav,malayalam,3.584,16000,openslr
data\processed\hindi\0136_061.wav,0136_061.wav,hindi,4.896,16000,openslr
data\processed\english\m0005_us_m0005_00209.wav,m0005_us_m0005_00209.wav,english,3.552,16000,openslr
data\processed\english\f0005_us_f0005_00193.wav,f0005_us_f0005_00193.wav,english,3.392,16000,openslr
data\processed\tamil\taf_05572_02027268671.wav,taf_05572_02027268671.wav,tamil,5.344,16000,openslr
data\processed\hindi\0290_025.wav,0290_025.wav,hindi,7.36,16000,openslr
data\processed\tamil\taf_04125_01019111778.wav,taf_04125_01019111778.wav,tamil,5.024,16000,openslr
data\processed\english\m0003_us_m0003_00051.wav,m0003_us_m0003_00051.wav,english,4.352,16000,openslr
data\processed\kannada\knf_03755_01098008266.wav,knf_03755_01098008266.wav,kannada,3.776,16000,openslr
data\processed\tamil\taf_02345_01769708138.wav,taf_02345_01769708138.wav,tamil,5.376,16000,openslr
data\processed\kannada\knf_02049_01941276478.wav,knf_02049_01941276478.wav,kannada,4.672,16000,openslr
data\processed\hindi\0116_036.wav,0116_036.wav,hindi,6.976,16000,openslr
data\processed\malayalam\mlf_02484_02079808297.wav,mlf_02484_02079808297.wav,malayalam,6.72,16000,openslr
data\processed\english\f0001_us_f0001_00096.wav,f0001_us_f0001_00096.wav,english,3.296,16000,openslr
